Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,,,,,,,,,,,,,
890,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
473,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
473,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1080,Portugal,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1146,Portugal,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1279,Portugal,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
966,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
966,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
966,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1077,Portugal,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1444,Portugal,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1149,Portugal,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1173,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
403,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
899,Lithuania,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
753,Italy,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
884,Italy,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
884,Italy,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
884,Italy,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
884,Italy,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
884,Italy,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
884,Italy,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
851,Italy,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
851,Italy,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1428,Portugal,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
955,Lithuania,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1324,Italy,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1322,Italy,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1299,Italy,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
885,Italy,383,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
840,Italy,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
840,Italy,383,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1143,Portugal,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1271,Portugal,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
91,Lithuania,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
91,Lithuania,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
988,Portugal,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
876,Italy,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1076,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
969,Romania,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
168,Portugal,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
168,Portugal,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
168,Portugal,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
967,Portugal,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
972,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1517,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
378,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
378,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
990,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1093,Portugal,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1158,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1157,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1256,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1219,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1219,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1219,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1219,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
509,Portugal,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
898,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
898,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1149,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
890,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
394,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1087,Portugal,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1087,Portugal,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1087,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1080,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1163,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1146,Portugal,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
966,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
966,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1195,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1173,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
468,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
468,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
899,Lithuania,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
899,Lithuania,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1220,Slovenia,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
753,Italy,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
851,Italy,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
633,Italy,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
851,Italy,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
955,Lithuania,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1324,Italy,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1322,Italy,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1289,Italy,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1292,Italy,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
840,Italy,384,1,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
634,Italy,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1095,Portugal,384,0,Basic,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1271,Portugal,385,1,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1271,Portugal,385,1,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1271,Portugal,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
81,Lithuania,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
81,Lithuania,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
91,Lithuania,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
876,Italy,385,1,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1083,Portugal,385,1,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
168,Portugal,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1517,Portugal,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1256,Portugal,385,1,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
986,Portugal,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1179,Portugal,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
986,Portugal,385,1,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
986,Portugal,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1375,Portugal,385,1,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1146,Portugal,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1135,Portugal,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1420,Portugal,385,1,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1411,Portugal,385,1,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1334,Portugal,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1427,Portugal,385,1,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1135,Portugal,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1427,Portugal,385,1,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1185,Portugal,385,1,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
955,Lithuania,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1322,Italy,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
1291,Italy,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
72,Portugal,385,0,Advanced,Linear Algebra,Linear Transformations,,,,,,,,,,,,,
748,Portugal,386,0,Basic,Graph Theory,Graph Theory,,,,,,,,,,,,,
41,Portugal,387,0,Basic,Graph Theory,Graph Theory,,,,,,,,,,,,,
85,Lithuania,387,0,Basic,Graph Theory,Graph Theory,,,,,,,,,,,,,
168,Portugal,388,0,Advanced,Integration,Integration Techniques,,,,,,,,,,,,,
28,Portugal,390,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
165,Portugal,391,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
918,Portugal,391,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
1565,Portugal,391,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
411,Portugal,391,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
168,Portugal,392,1,Advanced,Integration,Integration Techniques,,,,,,,,,,,,,
1561,Portugal,392,1,Advanced,Integration,Integration Techniques,,,,,,,,,,,,,
1561,Portugal,392,0,Advanced,Integration,Integration Techniques,,,,,,,,,,,,,
200,Lithuania,393,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
91,Lithuania,393,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
165,Portugal,393,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
168,Portugal,393,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
411,Portugal,393,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
37,Portugal,393,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
200,Lithuania,394,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
91,Lithuania,394,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
455,Portugal,394,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
918,Portugal,394,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
1565,Portugal,394,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
64,Portugal,394,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
37,Portugal,394,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
37,Portugal,394,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
1557,Portugal,396,0,Advanced,Integration,Integration Techniques,,,,,,,,,,,,,
200,Lithuania,397,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
918,Portugal,397,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
64,Portugal,397,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
200,Lithuania,399,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
918,Portugal,399,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
1564,Portugal,399,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
37,Portugal,399,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
37,Portugal,399,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
37,Portugal,399,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
200,Lithuania,401,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
918,Portugal,401,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
1565,Portugal,401,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
1564,Portugal,401,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
411,Portugal,401,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
37,Portugal,401,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
37,Portugal,401,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
1561,Portugal,403,0,Advanced,Integration,Integration Techniques,,,,,,,,,,,,,
168,Portugal,405,1,Advanced,Integration,Integration Techniques,,,,,,,,,,,,,
1552,Portugal,406,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
64,Portugal,406,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
1564,Portugal,406,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
411,Portugal,406,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
37,Portugal,406,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
168,Portugal,408,1,Advanced,Integration,Integration Techniques,,,,,,,,,,,,,
1557,Portugal,408,1,Advanced,Integration,Integration Techniques,,,,,,,,,,,,,
1561,Portugal,408,0,Advanced,Integration,Integration Techniques,,,,,,,,,,,,,
1561,Portugal,410,0,Advanced,Integration,Integration Techniques,,,,,,,,,,,,,
1561,Portugal,411,1,Advanced,Integration,Integration Techniques,,,,,,,,,,,,,
1043,Lithuania,412,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
1565,Portugal,412,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
1564,Portugal,412,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
411,Portugal,412,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
37,Portugal,412,1,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
37,Portugal,412,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
1565,Portugal,413,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
1564,Portugal,413,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
411,Portugal,413,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
1481,Portugal,413,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
64,Portugal,414,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
1564,Portugal,414,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
411,Portugal,414,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
411,Portugal,414,0,Basic,Integration,Integration Techniques,,,,,,,,,,,,,
1339,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
956,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
387,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1271,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
250,Lithuania,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
91,Lithuania,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1071,Lithuania,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1023,Lithuania,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1023,Lithuania,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1023,Lithuania,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
91,Lithuania,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
91,Lithuania,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
168,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
750,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
972,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
979,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
972,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
979,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1082,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1352,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1079,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1331,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
465,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
483,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1156,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1321,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1182,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1321,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1256,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1244,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1256,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1219,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
394,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
375,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1147,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1135,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1163,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1147,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1195,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1148,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1148,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1288,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1179,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1350,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1109,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1080,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1122,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1411,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1332,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1087,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
966,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
966,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1087,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
890,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1087,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1130,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
359,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
899,Lithuania,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1220,Slovenia,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1220,Slovenia,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1220,Slovenia,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1220,Slovenia,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1220,Slovenia,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1220,Slovenia,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1220,Slovenia,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1220,Slovenia,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1220,Slovenia,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1220,Slovenia,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1220,Slovenia,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1220,Slovenia,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
884,Italy,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
884,Italy,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
851,Italy,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
851,Italy,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1185,Portugal,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
955,Lithuania,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
955,Lithuania,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
955,Lithuania,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
955,Lithuania,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1324,Italy,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1322,Italy,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1286,Italy,415,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1290,Italy,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1286,Italy,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1286,Italy,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
72,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1273,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1273,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
374,Portugal,415,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
956,Portugal,416,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
956,Portugal,416,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1271,Portugal,416,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
91,Lithuania,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
91,Lithuania,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1023,Lithuania,416,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1023,Lithuania,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1023,Lithuania,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1023,Lithuania,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1023,Lithuania,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
91,Lithuania,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
91,Lithuania,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1319,Italy,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
168,Portugal,416,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
168,Portugal,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
168,Portugal,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
168,Portugal,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
750,Portugal,416,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
378,Portugal,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
483,Portugal,416,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
483,Portugal,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1230,Portugal,416,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1158,Portugal,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1150,Portugal,416,0,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
1158,Portugal,416,1,Basic,Linear Algebra,Vector Spaces,,,,,,,,,,,,,
